clip_id,split_official,audio_in,audio_out,orig_duration_sec,flag_short,video_path,best_stream,mono_mode,raw_wav,best_rms,best_peak
tYpxPqwle5k.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tYpxPqwle5k.003.wav,output\preprocessing\preprocessed_full\tYpxPqwle5k.003.wav,15.3019375,0,,,,,,
tYpxPqwle5k.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tYpxPqwle5k.004.wav,output\preprocessing\preprocessed_full\tYpxPqwle5k.004.wav,15.3019375,0,,,,,,
tZiRqu8joX8.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tZiRqu8joX8.004.wav,output\preprocessing\preprocessed_full\tZiRqu8joX8.004.wav,15.3019375,0,,,,,,
taSAaWKcmTw.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\taSAaWKcmTw.001.wav,output\preprocessing\preprocessed_full\taSAaWKcmTw.001.wav,15.3019375,0,,,,,,
tcmYlyeqwuI.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tcmYlyeqwuI.001.wav,output\preprocessing\preprocessed_full\tcmYlyeqwuI.001.wav,15.3019375,0,,,,,,
tcmYlyeqwuI.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tcmYlyeqwuI.002.wav,output\preprocessing\preprocessed_full\tcmYlyeqwuI.002.wav,15.3019375,0,,,,,,
teRgvZ63_2I.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\teRgvZ63_2I.002.wav,output\preprocessing\preprocessed_full\teRgvZ63_2I.002.wav,15.3019375,0,,,,,,
tiVKJWLzmk4.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tiVKJWLzmk4.002.wav,output\preprocessing\preprocessed_full\tiVKJWLzmk4.002.wav,15.3019375,0,,,,,,
tiVKJWLzmk4.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tiVKJWLzmk4.003.wav,output\preprocessing\preprocessed_full\tiVKJWLzmk4.003.wav,15.3019375,0,,,,,,
tiVKJWLzmk4.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tiVKJWLzmk4.005.wav,output\preprocessing\preprocessed_full\tiVKJWLzmk4.005.wav,15.3019375,0,,,,,,
tomb22yfjTc.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tomb22yfjTc.000.wav,output\preprocessing\preprocessed_full\tomb22yfjTc.000.wav,15.3019375,0,,,,,,
tvKUJujTUEo.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\tvKUJujTUEo.002.wav,output\preprocessing\preprocessed_full\tvKUJujTUEo.002.wav,15.3019375,0,,,,,,
twO6ceVTuII.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\twO6ceVTuII.004.wav,output\preprocessing\preprocessed_full\twO6ceVTuII.004.wav,15.3019375,0,,,,,,
twmdh5zdvfg.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\twmdh5zdvfg.001.wav,output\preprocessing\preprocessed_full\twmdh5zdvfg.001.wav,15.3019375,0,,,,,,
twmdh5zdvfg.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\twmdh5zdvfg.003.wav,output\preprocessing\preprocessed_full\twmdh5zdvfg.003.wav,15.3019375,0,,,,,,
txU8yE9d-4k.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\txU8yE9d-4k.002.wav,output\preprocessing\preprocessed_full\txU8yE9d-4k.002.wav,15.3019375,0,,,,,,
u0ge93spFvY.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\u0ge93spFvY.000.wav,output\preprocessing\preprocessed_full\u0ge93spFvY.000.wav,15.3019375,0,,,,,,
u50B6bIkN9g.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\u50B6bIkN9g.001.wav,output\preprocessing\preprocessed_full\u50B6bIkN9g.001.wav,15.3019375,0,,,,,,
u50B6bIkN9g.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\u50B6bIkN9g.003.wav,output\preprocessing\preprocessed_full\u50B6bIkN9g.003.wav,15.3019375,0,,,,,,
u50B6bIkN9g.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\u50B6bIkN9g.004.wav,output\preprocessing\preprocessed_full\u50B6bIkN9g.004.wav,15.3019375,0,,,,,,
u5mRlNCQ0BQ.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\u5mRlNCQ0BQ.001.wav,output\preprocessing\preprocessed_full\u5mRlNCQ0BQ.001.wav,15.3019375,0,,,,,,
uCJNAX_b9mc.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uCJNAX_b9mc.001.wav,output\preprocessing\preprocessed_full\uCJNAX_b9mc.001.wav,15.3019375,0,,,,,,
uDm7iZuX5DQ.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uDm7iZuX5DQ.001.wav,output\preprocessing\preprocessed_full\uDm7iZuX5DQ.001.wav,15.3019375,0,,,,,,
uDm7iZuX5DQ.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uDm7iZuX5DQ.002.wav,output\preprocessing\preprocessed_full\uDm7iZuX5DQ.002.wav,15.3019375,0,,,,,,
uDm7iZuX5DQ.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uDm7iZuX5DQ.003.wav,output\preprocessing\preprocessed_full\uDm7iZuX5DQ.003.wav,15.3019375,0,,,,,,
uE2U_Y7QrIw.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uE2U_Y7QrIw.004.wav,output\preprocessing\preprocessed_full\uE2U_Y7QrIw.004.wav,15.3019375,0,,,,,,
uEBTnI1zqhs.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uEBTnI1zqhs.001.wav,output\preprocessing\preprocessed_full\uEBTnI1zqhs.001.wav,15.3019375,0,,,,,,
uRY3aJAaogw.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uRY3aJAaogw.000.wav,output\preprocessing\preprocessed_full\uRY3aJAaogw.000.wav,15.3019375,0,,,,,,
u_qvbRpm88k.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\u_qvbRpm88k.003.wav,output\preprocessing\preprocessed_full\u_qvbRpm88k.003.wav,15.3019375,0,,,,,,
ua5c716lu5s.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\ua5c716lu5s.000.wav,output\preprocessing\preprocessed_full\ua5c716lu5s.000.wav,15.3019375,0,,,,,,
uf_sIIw4zxY.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uf_sIIw4zxY.004.wav,output\preprocessing\preprocessed_full\uf_sIIw4zxY.004.wav,15.3019375,0,,,,,,
ukcUhZbkVBI.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\ukcUhZbkVBI.002.wav,output\preprocessing\preprocessed_full\ukcUhZbkVBI.002.wav,15.3019375,0,,,,,,
uoLDJJMK5Gw.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uoLDJJMK5Gw.001.wav,output\preprocessing\preprocessed_full\uoLDJJMK5Gw.001.wav,15.3019375,0,,,,,,
uqd_cEJMJ4o.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uqd_cEJMJ4o.002.wav,output\preprocessing\preprocessed_full\uqd_cEJMJ4o.002.wav,15.3019375,0,,,,,,
usG6pVxbQkw.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\usG6pVxbQkw.004.wav,output\preprocessing\preprocessed_full\usG6pVxbQkw.004.wav,15.3019375,0,,,,,,
usG6pVxbQkw.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\usG6pVxbQkw.005.wav,output\preprocessing\preprocessed_full\usG6pVxbQkw.005.wav,15.3019375,0,,,,,,
utv9RBNcL5w.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\utv9RBNcL5w.001.wav,output\preprocessing\preprocessed_full\utv9RBNcL5w.001.wav,15.3019375,0,,,,,,
uwYQKM_STCw.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uwYQKM_STCw.001.wav,output\preprocessing\preprocessed_full\uwYQKM_STCw.001.wav,15.3019375,0,,,,,,
uwYQKM_STCw.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\uwYQKM_STCw.003.wav,output\preprocessing\preprocessed_full\uwYQKM_STCw.003.wav,15.3019375,0,,,,,,
v1ScttBOQc8.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\v1ScttBOQc8.001.wav,output\preprocessing\preprocessed_full\v1ScttBOQc8.001.wav,15.3019375,0,,,,,,
v5hZeuRW6m0.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\v5hZeuRW6m0.003.wav,output\preprocessing\preprocessed_full\v5hZeuRW6m0.003.wav,15.3019375,0,,,,,,
v68FyWS-Q9s.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\v68FyWS-Q9s.000.wav,output\preprocessing\preprocessed_full\v68FyWS-Q9s.000.wav,15.3019375,0,,,,,,
vAV6ovUKPDg.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vAV6ovUKPDg.000.wav,output\preprocessing\preprocessed_full\vAV6ovUKPDg.000.wav,15.3019375,0,,,,,,
vCCRvatOFLA.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vCCRvatOFLA.002.wav,output\preprocessing\preprocessed_full\vCCRvatOFLA.002.wav,15.3019375,0,,,,,,
vCV-5LypZCs.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vCV-5LypZCs.002.wav,output\preprocessing\preprocessed_full\vCV-5LypZCs.002.wav,15.3019375,0,,,,,,
vCY4uvfrWXA.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vCY4uvfrWXA.001.wav,output\preprocessing\preprocessed_full\vCY4uvfrWXA.001.wav,15.3019375,0,,,,,,
vHIBCKwJLEY.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vHIBCKwJLEY.000.wav,output\preprocessing\preprocessed_full\vHIBCKwJLEY.000.wav,15.3019375,0,,,,,,
vHc0pnY9BoI.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vHc0pnY9BoI.000.wav,output\preprocessing\preprocessed_full\vHc0pnY9BoI.000.wav,15.3019375,0,,,,,,
vHn6-GQAI_Y.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vHn6-GQAI_Y.002.wav,output\preprocessing\preprocessed_full\vHn6-GQAI_Y.002.wav,15.3019375,0,,,,,,
vIW7gDmhYMk.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vIW7gDmhYMk.002.wav,output\preprocessing\preprocessed_full\vIW7gDmhYMk.002.wav,15.3019375,0,,,,,,
vLAHfIjmRMc.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vLAHfIjmRMc.003.wav,output\preprocessing\preprocessed_full\vLAHfIjmRMc.003.wav,15.3019375,0,,,,,,
vLAHfIjmRMc.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vLAHfIjmRMc.004.wav,output\preprocessing\preprocessed_full\vLAHfIjmRMc.004.wav,15.3019375,0,,,,,,
vNEs2yGe77s.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vNEs2yGe77s.005.wav,output\preprocessing\preprocessed_full\vNEs2yGe77s.005.wav,15.3019375,0,,,,,,
vOEQlAMABWM.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vOEQlAMABWM.002.wav,output\preprocessing\preprocessed_full\vOEQlAMABWM.002.wav,15.3019375,0,,,,,,
vOEQlAMABWM.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vOEQlAMABWM.005.wav,output\preprocessing\preprocessed_full\vOEQlAMABWM.005.wav,15.3019375,0,,,,,,
vUKex2msIEU.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vUKex2msIEU.000.wav,output\preprocessing\preprocessed_full\vUKex2msIEU.000.wav,15.3019375,0,,,,,,
vUo6wnBOBpo.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vUo6wnBOBpo.000.wav,output\preprocessing\preprocessed_full\vUo6wnBOBpo.000.wav,15.3019375,0,,,,,,
vUo6wnBOBpo.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vUo6wnBOBpo.003.wav,output\preprocessing\preprocessed_full\vUo6wnBOBpo.003.wav,15.3019375,0,,,,,,
vhugKRUnd-c.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vhugKRUnd-c.002.wav,output\preprocessing\preprocessed_full\vhugKRUnd-c.002.wav,15.3019375,0,,,,,,
vhugKRUnd-c.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vhugKRUnd-c.003.wav,output\preprocessing\preprocessed_full\vhugKRUnd-c.003.wav,15.3019375,0,,,,,,
vo-Y5kgSBa8.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vo-Y5kgSBa8.004.wav,output\preprocessing\preprocessed_full\vo-Y5kgSBa8.004.wav,15.3019375,0,,,,,,
voB6O-ky9cA.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\voB6O-ky9cA.000.wav,output\preprocessing\preprocessed_full\voB6O-ky9cA.000.wav,15.3019375,0,,,,,,
voB6O-ky9cA.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\voB6O-ky9cA.003.wav,output\preprocessing\preprocessed_full\voB6O-ky9cA.003.wav,15.3019375,0,,,,,,
voB6O-ky9cA.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\voB6O-ky9cA.005.wav,output\preprocessing\preprocessed_full\voB6O-ky9cA.005.wav,15.3019375,0,,,,,,
voXr6-ykd1w.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\voXr6-ykd1w.001.wav,output\preprocessing\preprocessed_full\voXr6-ykd1w.001.wav,15.3019375,0,,,,,,
vp9p1osOaLI.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vp9p1osOaLI.005.wav,output\preprocessing\preprocessed_full\vp9p1osOaLI.005.wav,15.3019375,0,,,,,,
vqLtOsoNPnU.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vqLtOsoNPnU.001.wav,output\preprocessing\preprocessed_full\vqLtOsoNPnU.001.wav,15.3019375,0,,,,,,
vqLtOsoNPnU.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vqLtOsoNPnU.003.wav,output\preprocessing\preprocessed_full\vqLtOsoNPnU.003.wav,15.3019375,0,,,,,,
vtOEl_Mg0Io.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vtOEl_Mg0Io.002.wav,output\preprocessing\preprocessed_full\vtOEl_Mg0Io.002.wav,15.3019375,0,,,,,,
vxuBHsokOX4.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\vxuBHsokOX4.001.wav,output\preprocessing\preprocessed_full\vxuBHsokOX4.001.wav,15.3019375,0,,,,,,
w7O2QJu2Wl4.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\w7O2QJu2Wl4.000.wav,output\preprocessing\preprocessed_full\w7O2QJu2Wl4.000.wav,15.3019375,0,,,,,,
w7wPDiQkiA4.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\w7wPDiQkiA4.000.wav,output\preprocessing\preprocessed_full\w7wPDiQkiA4.000.wav,15.3019375,0,,,,,,
w989xx44UQI.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\w989xx44UQI.005.wav,output\preprocessing\preprocessed_full\w989xx44UQI.005.wav,15.3019375,0,,,,,,
wBCSJVBr4ZE.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wBCSJVBr4ZE.002.wav,output\preprocessing\preprocessed_full\wBCSJVBr4ZE.002.wav,15.3019375,0,,,,,,
wBCSJVBr4ZE.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wBCSJVBr4ZE.003.wav,output\preprocessing\preprocessed_full\wBCSJVBr4ZE.003.wav,15.3019375,0,,,,,,
wDvZdcb00Bg.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wDvZdcb00Bg.000.wav,output\preprocessing\preprocessed_full\wDvZdcb00Bg.000.wav,15.3019375,0,,,,,,
wFZJ3gTKwwM.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wFZJ3gTKwwM.000.wav,output\preprocessing\preprocessed_full\wFZJ3gTKwwM.000.wav,15.3019375,0,,,,,,
wVpjBxCirAQ.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wVpjBxCirAQ.000.wav,output\preprocessing\preprocessed_full\wVpjBxCirAQ.000.wav,15.3019375,0,,,,,,
wYZJ2HXfvmQ.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wYZJ2HXfvmQ.004.wav,output\preprocessing\preprocessed_full\wYZJ2HXfvmQ.004.wav,15.3019375,0,,,,,,
weggLuKPv0M.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\weggLuKPv0M.000.wav,output\preprocessing\preprocessed_full\weggLuKPv0M.000.wav,15.3019375,0,,,,,,
wm94g-5Cg5s.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wm94g-5Cg5s.001.wav,output\preprocessing\preprocessed_full\wm94g-5Cg5s.001.wav,15.3019375,0,,,,,,
wr4dP9MuHME.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wr4dP9MuHME.000.wav,output\preprocessing\preprocessed_full\wr4dP9MuHME.000.wav,15.3019375,0,,,,,,
wr4dP9MuHME.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wr4dP9MuHME.002.wav,output\preprocessing\preprocessed_full\wr4dP9MuHME.002.wav,15.3019375,0,,,,,,
wuTgJGTEK-0.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wuTgJGTEK-0.000.wav,output\preprocessing\preprocessed_full\wuTgJGTEK-0.000.wav,15.3019375,0,,,,,,
wuhoIm_jPc0.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wuhoIm_jPc0.000.wav,output\preprocessing\preprocessed_full\wuhoIm_jPc0.000.wav,15.3019375,0,,,,,,
wuhoIm_jPc0.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wuhoIm_jPc0.001.wav,output\preprocessing\preprocessed_full\wuhoIm_jPc0.001.wav,15.3019375,0,,,,,,
wy1szFSVpEI.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\wy1szFSVpEI.003.wav,output\preprocessing\preprocessed_full\wy1szFSVpEI.003.wav,15.3019375,0,,,,,,
x0CZuHnJ0Hs.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x0CZuHnJ0Hs.001.wav,output\preprocessing\preprocessed_full\x0CZuHnJ0Hs.001.wav,15.3019375,0,,,,,,
x0mD5kr2hu4.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x0mD5kr2hu4.000.wav,output\preprocessing\preprocessed_full\x0mD5kr2hu4.000.wav,15.3019375,0,,,,,,
x0mD5kr2hu4.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x0mD5kr2hu4.001.wav,output\preprocessing\preprocessed_full\x0mD5kr2hu4.001.wav,15.3019375,0,,,,,,
x57nEfACdXA.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x57nEfACdXA.000.wav,output\preprocessing\preprocessed_full\x57nEfACdXA.000.wav,15.3019375,0,,,,,,
x57nEfACdXA.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x57nEfACdXA.004.wav,output\preprocessing\preprocessed_full\x57nEfACdXA.004.wav,15.3019375,0,,,,,,
x6Tluj4dJTU.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x6Tluj4dJTU.000.wav,output\preprocessing\preprocessed_full\x6Tluj4dJTU.000.wav,15.3019375,0,,,,,,
x9FAFeaizu0.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\x9FAFeaizu0.005.wav,output\preprocessing\preprocessed_full\x9FAFeaizu0.005.wav,15.3019375,0,,,,,,
xA2OJtxFoeg.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xA2OJtxFoeg.002.wav,output\preprocessing\preprocessed_full\xA2OJtxFoeg.002.wav,15.3019375,0,,,,,,
xDjhf8wrNWQ.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xDjhf8wrNWQ.000.wav,output\preprocessing\preprocessed_full\xDjhf8wrNWQ.000.wav,15.3019375,0,,,,,,
xEmwNv4OxGE.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xEmwNv4OxGE.000.wav,output\preprocessing\preprocessed_full\xEmwNv4OxGE.000.wav,15.3019375,0,,,,,,
xEmwNv4OxGE.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xEmwNv4OxGE.002.wav,output\preprocessing\preprocessed_full\xEmwNv4OxGE.002.wav,15.3019375,0,,,,,,
xHb5_bc1JOA.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xHb5_bc1JOA.002.wav,output\preprocessing\preprocessed_full\xHb5_bc1JOA.002.wav,15.3019375,0,,,,,,
xHb5_bc1JOA.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xHb5_bc1JOA.004.wav,output\preprocessing\preprocessed_full\xHb5_bc1JOA.004.wav,15.3019375,0,,,,,,
xHb5_bc1JOA.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xHb5_bc1JOA.005.wav,output\preprocessing\preprocessed_full\xHb5_bc1JOA.005.wav,15.3019375,0,,,,,,
xLfLuyIQOJE.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xLfLuyIQOJE.000.wav,output\preprocessing\preprocessed_full\xLfLuyIQOJE.000.wav,15.3019375,0,,,,,,
xLfLuyIQOJE.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xLfLuyIQOJE.001.wav,output\preprocessing\preprocessed_full\xLfLuyIQOJE.001.wav,15.3019375,0,,,,,,
xQHmbJ_lPjY.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xQHmbJ_lPjY.002.wav,output\preprocessing\preprocessed_full\xQHmbJ_lPjY.002.wav,15.3019375,0,,,,,,
xRhUBifOWiI.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xRhUBifOWiI.002.wav,output\preprocessing\preprocessed_full\xRhUBifOWiI.002.wav,15.3019375,0,,,,,,
xVJDjbiIjTo.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xVJDjbiIjTo.000.wav,output\preprocessing\preprocessed_full\xVJDjbiIjTo.000.wav,15.3019375,0,,,,,,
xVJDjbiIjTo.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xVJDjbiIjTo.002.wav,output\preprocessing\preprocessed_full\xVJDjbiIjTo.002.wav,15.3019375,0,,,,,,
xVJDjbiIjTo.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xVJDjbiIjTo.003.wav,output\preprocessing\preprocessed_full\xVJDjbiIjTo.003.wav,15.3019375,0,,,,,,
xYXVkQOmSfk.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xYXVkQOmSfk.001.wav,output\preprocessing\preprocessed_full\xYXVkQOmSfk.001.wav,15.3019375,0,,,,,,
xYXVkQOmSfk.002,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xYXVkQOmSfk.002.wav,output\preprocessing\preprocessed_full\xYXVkQOmSfk.002.wav,15.3019375,0,,,,,,
xZ9iwqHw7GY.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xZ9iwqHw7GY.001.wav,output\preprocessing\preprocessed_full\xZ9iwqHw7GY.001.wav,15.3019375,0,,,,,,
xfLVThCzEEk.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xfLVThCzEEk.001.wav,output\preprocessing\preprocessed_full\xfLVThCzEEk.001.wav,15.093,0,,,,,,
xmD4FKMq2rk.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xmD4FKMq2rk.003.wav,output\preprocessing\preprocessed_full\xmD4FKMq2rk.003.wav,15.3019375,0,,,,,,
xpSCu7PgJts.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xpSCu7PgJts.001.wav,output\preprocessing\preprocessed_full\xpSCu7PgJts.001.wav,15.3019375,0,,,,,,
xq0-QVHxp-Q.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xq0-QVHxp-Q.001.wav,output\preprocessing\preprocessed_full\xq0-QVHxp-Q.001.wav,15.3019375,0,,,,,,
xqGyF2T3pso.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xqGyF2T3pso.003.wav,output\preprocessing\preprocessed_full\xqGyF2T3pso.003.wav,15.3019375,0,,,,,,
xrxAyO8pKUo.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xrxAyO8pKUo.000.wav,output\preprocessing\preprocessed_full\xrxAyO8pKUo.000.wav,15.3019375,0,,,,,,
xrxAyO8pKUo.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xrxAyO8pKUo.001.wav,output\preprocessing\preprocessed_full\xrxAyO8pKUo.001.wav,15.3019375,0,,,,,,
xrxAyO8pKUo.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xrxAyO8pKUo.004.wav,output\preprocessing\preprocessed_full\xrxAyO8pKUo.004.wav,12.0511875,1,,,,,,
xsDABUrvs6w.000,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xsDABUrvs6w.000.wav,output\preprocessing\preprocessed_full\xsDABUrvs6w.000.wav,15.3019375,0,,,,,,
xsLvl2qGrxU.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xsLvl2qGrxU.004.wav,output\preprocessing\preprocessed_full\xsLvl2qGrxU.004.wav,15.3019375,0,,,,,,
xsLvl2qGrxU.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xsLvl2qGrxU.005.wav,output\preprocessing\preprocessed_full\xsLvl2qGrxU.005.wav,15.3019375,0,,,,,,
xtDw9TlWiww.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xtDw9TlWiww.001.wav,output\preprocessing\preprocessed_full\xtDw9TlWiww.001.wav,15.3019375,0,,,,,,
xtDw9TlWiww.004,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xtDw9TlWiww.004.wav,output\preprocessing\preprocessed_full\xtDw9TlWiww.004.wav,15.3019375,0,,,,,,
xyOq5SL0Evc.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\xyOq5SL0Evc.005.wav,output\preprocessing\preprocessed_full\xyOq5SL0Evc.005.wav,15.3019375,0,,,,,,
y--uBBy7ebM.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\y--uBBy7ebM.001.wav,output\preprocessing\preprocessed_full\y--uBBy7ebM.001.wav,15.3019375,0,,,,,,
y-0p6fGXLD0.001,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\y-0p6fGXLD0.001.wav,output\preprocessing\preprocessed_full\y-0p6fGXLD0.001.wav,15.3019375,0,,,,,,
y-0p6fGXLD0.003,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\y-0p6fGXLD0.003.wav,output\preprocessing\preprocessed_full\y-0p6fGXLD0.003.wav,15.3019375,0,,,,,,
y-0p6fGXLD0.005,val,e:\tugas-akhir-qiqi\Dataset\Val\val\audio\y-0p6fGXLD0.005.wav,output\preprocessing\preprocessed_full\y-0p6fGXLD0.005.wav,15.3019375,0,,,,,,
